title,authors,year,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
The Learning of Subordinate Word Meanings,"Hao Wang, Lila Gleitman, John Trueswell,",2017,0.005674981093232734,0.009875383398572706,0.19431101217226757,0.008175777252568954,0.054932891357794694,0.12411006863590832,0.01748930847031457,0.0093653325624302591,0.007101157759603667,0.19507332311193556,0.002452137235106949,0.0144542009745809,0.18999318195910636,0.009186734107681819,0.004299044594502305,0.00199178292628214,0.002939193536275531,0.0038141926707561252,0.13926881213636633,0.0054914840447127695
Anticipatory Synchronization in Artificial Agents,"Auriel Washburn, Rachel Kallen, Maurice Lamb, Nigel Stepp, Kevin Shockley, Michael Richardson,",2017,6.723696339162135e-4,0.012266422954765384,0.0010520003590208373,0.004148838348946688,0.004043357156066451,5.510285566274278e-4,0.002011851764594421,4.2618095057364667e-4,0.010183920472854147,0.010762379478627904,0.008159311504432443,6.762694832875495e-4,9.049394467401008e-4,0.003827273919720057,8.253091778869094e-4,0.8184646920217945,0.11424857700948192,0.004620030101920471,0.0010339722804997829,0.0011212753782429857
Structure Learning in Motor Control: A Deep Reinforcement Learning Model,"Ari Weinstein, Matthew Botvinick, Gatsby Computational Neuroscience Unit,",2017,0.014687238129079846,0.021091821870330877,0.0013811814555901153,0.019096658392911265,9.355605320665051e-4,4.308987723626802e-4,0.004434152447239254,0.002208799142963796,0.001814263284351286,0.033896223229277087,5.806067797143862e-4,2.7106541067274247e-4,0.15682932487214826,0.009387938066565923,0.004669759602641121,0.2523972538741669,0.001556387629942289,0.44099300374491796,8.624093627281615e-4,0.03247545340032958
Children’s intuitions about the structure of mental life,"Kara Weisman, Carol Dweck, Ellen Markman,",2017,0.00242967716227575,0.06241235524447695,6.570437962724915e-4,0.13068239565108108,0.23136288737909647,3.212139315893914e-4,0.007931239046856572,9.425066287754494e-4,0.0027716418479049767,0.010454349763014327,0.013653213377308232,8.747658394325943e-4,4.4669330319996846e-4,0.030070412113284522,5.992140317073889e-4,8.350995447828013e-4,0.4622011391545848,6.355708790074957e-4,0.040311394684974744,4.0718662037383865e-4
The Effect of expertise and biscriptalism on letter perception: The complexity benefit,"Robert Wiley, Brenda Rapp,",2017,2.016143957141915e-4,0.007089436591071833,0.029397062019932214,0.06797901241468438,7.988240233643486e-4,0.0012048605708133175,0.04116828608662705,0.0013953475009756233,0.576204262085185,0.06886794690313656,0.0011934407302740943,0.04024041718395881,0.0180317964340629,0.07034662930036188,6.783814341837772e-4,0.0014219625263761778,6.77686687826144e-4,0.0020208860238470883,0.07036957019685273,7.125768907521389e-4
Examining Multiscale Movement Coordination in Collaborative Problem Solving,"Travis J. Wiltshire, Sune Vork Steffensen,",2017,2.789987845590396e-4,0.018980619951055187,0.007935297265812772,0.035751960888262914,6.836289001447378e-4,7.801063880265299e-4,0.03171361558274808,4.3708337187974304e-4,0.015940866891338085,0.0013213021061352108,0.004243894980988877,0.009060840160987153,8.649984142023594e-4,0.15220076950570957,0.18553346015244865,0.5213269936050687,0.003110276076113569,0.002920725219464857,0.00613675409233759,7.778076627166718e-4
A Computational Model for Constructing Preferences for Multiple Choice Options,"Lena M. Wollschlaeger, Adele Diederich,",2017,6.33289559259231e-4,1.3879871977723934e-4,0.0022783250568335217,0.0013256546825511834,8.272353223424656e-4,2.1331227051922614e-4,1.7005713038969778e-4,0.0013663671876084588,2.464832445150292e-4,0.0011373431738014627,5.27625960901474e-5,6.279560804811563e-5,0.19713579886876273,9.27886752410355e-4,1.801970051657264e-4,6.981762032806552e-4,2.9521931787010534e-4,0.013838195064256877,6.305715329213712e-4,0.7778415307035964
Mapping the unknown: The spatially correlated multi-armed bandit,"Charley M. Wu, Eric Schulz, Maarten Speekenbrink, Jonathan D. Nelson, Björn Meder,",2017,0.0036041437118646967,2.1457142440328423e-4,2.6787119206959155e-4,7.730074286791354e-4,6.838510608945178e-4,1.868276420656551e-4,5.327177980279557e-4,0.0011898381830918242,7.711153602153488e-4,0.0021965022514443527,0.017869263021998975,8.487713888315113e-5,0.2817978295237761,0.03152521820887762,2.7701751015999705e-4,0.02335087909521777,5.295912976814728e-4,0.03481666195182528,4.4681139892510343e-4,0.5988814047998982
What do you really think? Children’s ability to infer others’ desires when emotional expressions change between social and nonsocial contexts,"Yang Wu, Laura Schulz,",2017,0.18170549052728624,1.3019693894262814e-4,3.162808644534035e-5,8.401007695015172e-4,0.37642491439689285,3.120644204198952e-4,8.059679075406684e-4,2.3803689568538375e-4,1.3240828046827196e-4,3.2288558026958544e-4,7.328658399429495e-4,5.380700048598309e-4,4.2160600670354087e-4,9.247935907060199e-4,0.0698014114306263,0.004351719396681363,0.3598706137292518,1.7924982867309285e-4,0.0016966552898052185,5.393210792971201e-4
Discovering Multicausality in the Development of Coordinated Behavior,"Tian Linger Xu, Drew H. Abney, Chen Yu,",2017,0.08163700513416701,8.478736746023721e-4,6.465478432931225e-4,0.012748995933247447,0.08021721953496724,5.614895030750634e-4,9.492494492574184e-4,5.716375122697433e-4,0.0015376108393998136,0.001171865416521395,0.41813762802045445,0.003002148408020464,0.030840290205371625,0.0012425011768053137,0.042716695498357264,0.1967520081954279,0.00352416255744304,0.12160895982215987,3.6223291150354667e-4,9.238783636557659e-4
Unifying recommendation and active learning for human-algorithm interactions,"Scott Cheng-Hsin Yang, Jake Alden Whritner, Olfa Nasraoui, Patrick Shafto,",2017,0.01049463145552604,9.070746486786897e-4,0.0012345509798461446,0.0036831806158317882,0.012541856971176516,3.2336334918211103e-4,0.10340413270764656,0.0021964205048997597,9.310746291226685e-4,0.16588678798512738,3.430621371208104e-4,0.00052372150562248105,0.49662708195773536,0.008918138454912343,0.05043152492227144,0.05460301971049145,0.0012495673874738675,0.07664374135752602,7.739941751824614e-4,0.008283074544625752
A non-parametric Bayesian prior for causal inference of auditory streaming,"Tim Yates, Nathanael Larigaldie, Ulrik Beierholm,",2017,0.008065918882164534,0.0038200360647281588,0.005201521225101213,0.033386782396930735,5.29945350128832e-4,5.4593865724959e-4,3.537606846962358e-4,0.0015654813962630847,0.41780248841281636,0.00368388085637473,0.0031876516671679378,0.0038598864152680594,0.4989624758638236,0.001641840153948245,3.2164547003423215e-4,0.0028543033340561416,4.302769358693275e-4,0.012557479602425023,6.17339584318667e-4,6.113470466349407e-4
Perceived similarity mediates violations of independence in probabilistic judgments,"James Yearsley, Daier Yuan, Jennifer Trueblood,",2017,0.11783365811441644,0.03371567315254018,0.0014981311659265654,0.018165425331232585,5.268925504349867e-4,5.92893949927056e-4,5.641795896615514e-4,0.3188379784882714,5.415334190382855e-4,0.01235685844875916,2.4424486533302563e-4,1.581267390335199e-4,0.3067898484406534,0.0011798891381077357,6.313906692470871e-4,9.288077695686075e-4,9.205377750391104e-4,0.00201384838711744,0.1339294776299523,0.04857060437573963
Causal and compositional generative models in online perception,"Ilker Yildirim, Michael Janner, Mario Belledonne, Christian Wallraven, Winrich Freiwald, Josh Tenenbaum,",2017,0.03901940569939181,0.021429895617763685,0.005250517879305268,0.043982015220171713,0.00427630828705089,0.0025975061688339293,0.002980885659203617,0.006016812299240637,0.16457345443556104,0.029168552090674427,0.007781420849018654,0.001899906092156048,0.11003102674267333,0.020381815397203962,0.0012709724369106565,0.027935674235497823,0.004380402263135926,0.4996225300039388,0.0018076095945486397,0.005593289027719448
Individual Differences in Gaze Dynamics in Risky Decision-making,"Siyuan Yin, Jennifer Trueblood,",2017,0.0011717070798178473,1.2299804074831206e-4,1.0482731577678682e-4,4.2338564666619994e-4,3.7189392544693527e-4,3.4711336035996563e-4,1.7004674130467713e-4,0.0035216189392926743,0.05377608130147296,0.006394290760437869,0.12101212010432068,1.6639437466263668e-4,0.036049935547777606,0.003956379818819555,2.5024155181667173e-4,0.05295396415998386,5.627952160987079e-4,0.0014777466959792075,0.00249424403921893,0.714672215379998
Novel Evidence for the Bilingual Advantage: Effects of Language Control on Executive Function in Balanced and Unbalanced Dual-Language Users,"W. Quin Yow, Adam C. Oei, Xiaoqian Li,",2017,6.958895893937226e-5,3.8458545170647155e-4,0.01647284687066075,3.2285731080977274e-4,0.008923017868227842,0.020017089683312665,0.00526079003810665,7.32213870333974e-5,0.0018426010840228654,0.0013247780813963755,6.959680787532244e-4,0.266548290155598,2.775901710135801e-4,0.6724673464188697,0.0015949601187895432,3.1836702393379517e-4,0.002821782022189472,1.422253353368755e-4,2.838170735288114e-4,1.5827686777113232e-4
Inconvenient samples: Modeling the effects of non-consent  by coupling observational and experimental results,"Yue Yu, Elizabeth Bonawitz, Patrick Shafto,",2017,0.006809804941574991,8.345808558831773e-4,9.79680448423553e-4,0.001333036203519778,0.4624236115610042,3.897042191612039e-4,0.07111052730345287,0.0010987521439546515,0.001341366793988746,0.0022156333567854188,0.0014701551119775229,4.243499925675558e-4,0.04078649393755945,0.0446150148932305,0.026707748111470517,0.0965240958700846,0.0024561481859958992,0.0037194618597466995,0.21903334071881944,0.015726493490799156
Seeing Is Not Enough for Sustained Visual Attention,"Lei Yuan, Tian Linger Xu, Chen Yu, Linda Smith,",2017,0.002645088830059641,0.0014268481261270297,4.425600913148714e-4,0.0038631141645768283,0.20134076626923916,2.1110022926674438e-4,8.041995109840581e-4,3.4485925171412924e-4,0.12266402094826945,0.0010232658010626465,0.42586548838197774,5.789676484453085e-4,0.00090251801854663975,0.001617984564460944,1.64539806516807e-4,0.17833309784520623,4.324928211176815e-4,0.05689041038962541,7.534975401346226e-5,3.7332754747507993e-4
Mindshaping the world can make mindreading tractable: Bridging the gap between philosophy and computational complexity analysis,"Andrea Zeppi, Mark Blokpoel,",2017,0.05033270481464486,0.0010985472680973647,3.312474997431793e-4,0.6844582869236829,2.6050445896518714e-4,4.316268770579897e-4,0.0010198617153380346,0.009172872905843489,0.001140990985424168,7.929733925614393e-4,3.672726801832623e-4,2.095593463034303e-4,0.16410992957777068,0.00148646060208624,0.002342876355286758,0.021218299762189162,0.008830585068707354,0.014593414531165702,0.023661670829075797,0.014140314405872961
Using mouse-tracking data to visualise decision landscapes,"Arkady Zgonnikov, Andrea Aleni, Petri Piiroinen, Denis O'Hora,",2017,5.4874670946994e-4,5.967750500452577e-4,0.0018010826133925079,0.018065752561131694,3.070041761656367e-4,0.0020839326247540334,5.2668770944195e-4,0.0017620823234677642,0.0017414279163005535,0.001866718834657955,0.001131982862524178,0.0036974272788732436,0.13160905741515483,0.002467639470132133,0.001741890870908661,0.4639043682021112,7.862834948341094e-4,0.015286427758416361,6.098274243142636e-4,0.3494648847039038
Insomniacs Misidentify Angry Faces as Fearful Faces Because of Missing the Eyes: an Eye-Tracking Study,"Jinxiao Zhang, Antoni B. Chan, Esther E.y. Lau, Janet H. Hsiao,",2017,2.3702026573519416e-4,2.688957825194642e-4,4.185220892641927e-4,5.437754316984458e-4,3.721205232647032e-4,2.824731771601492e-4,3.5085008666986474e-4,2.1342871689323075e-4,0.1935723708377593,0.006260776852092436,0.09631019327434326,3.527057014642637e-4,0.010521446279830734,0.060996376312554515,3.1746845200270204e-4,0.05040303071483663,0.5340394912382059,0.04244056677685497,4.521251563844854e-4,0.0016463623304651847
Low Dimensional Representations in Multi-Cue Judgement,"Joyce Wenjia Zhao, Sudeep Bhatia, Clintin Davis-Stober,",2017,2.988553105282185e-4,0.0016866155328286593,0.03142591664037028,6.879793291701727e-4,5.578798717877527e-4,5.046007567994063e-4,8.154417964878047e-4,0.005447822851629902,8.170586251687303e-4,0.21098814716746908,8.338750849612724e-5,7.096101534547778e-5,0.25353984092335313,0.11027275994156785,1.8906247287179802e-4,4.6873678237664614e-4,5.894872112435442e-4,0.0268233526438401,0.022657260780572317,0.332074832838093
Converging Evidence for Abstract Phonological Knowledge in Speech Processing,"Anne Cutler,",2017,6.597001018917891e-4,0.0633150940112926,0.28872901234532433,0.09500722789772194,0.08953938454998829,0.028961130964971066,0.003675272732095042,8.626882603158208e-4,0.09893940288137783,0.043965524293136306,0.00677379139924735,0.26223442732118163,0.0015951704916185119,0.0026249409018795048,0.00164280075098501,0.001428426363958367,8.928752129063638e-4,0.007440321754209065,0.001600629247904559,1.1217851799494695e-4
A Unified Model of Entropy and the Value of Information,"Jonathan D. Nelson, Vincenzo Crupi, Björn Meder, Gustavo Cevolani, Katya Tentori,",2017,0.008659636818775546,0.00779544060541174,0.006745716889914792,0.24651558023278547,0.010573117839801402,0.11660200207671442,0.003717868542932511,0.07928959651087249,0.0010176707878163003,0.006171255448391015,4.7625155095021315e-4,0.0029125489979790887,0.30357301490033206,0.006005550862016809,0.031390441487451994,0.002946497475887386,0.0020410379581224133,0.003208023174022195,0.019873084436674956,0.14048566340314714
The role of learning mechanisms in understanding spoken words,"Jennifer Rodd, Rebecca Gilbert, Hannah Betts,",2017,4.49306836069136e-4,0.0024898921674261897,0.37499736922394944,0.01940089056901104,0.018508108299201347,0.3510312621968313,0.004549419275641459,7.020526905530967e-4,0.12318039635491983,0.058735802903532607,0.002341080225250415,0.005808285239214213,0.0016306967842053734,0.02068189243055397,0.0018301664213575758,0.0015917041849174134,9.520491935835968e-4,0.0037121903370381654,0.005790356156182231,0.0016170785105614211
Far Transfer: Does it Exist?,"Giovanni Sala, Fernand Gobet,",2017,0.0020397385171773727,0.13399871568986532,0.008352353586642066,0.0982651899272101,0.0323340783619752,5.457457471894002e-4,0.6153014300894311,0.0010179114255630189,0.001410009490061774,0.003653786512069842,0.0014748119058054334,9.11811174604534e-4,0.0011412851024579327,0.09179670164232082,5.755648769743402e-4,0.0013146489820188775,4.2883948119656386e-4,0.0016402906205399057,0.0035278756843306557,2.6921118256649165e-4
The effects of gesture restriction on spatial language in young and elderly adults,"Demet Özer, Merve Tansan, Ege Ekin Özer, Katsiaryna Malykhina, Anjan Chatterjee, Tilbe Göksun,",2017,2.1223595631619658e-4,0.018443840659788536,8.531030568600355e-4,0.0010714727019410784,0.06053787582856661,7.521815757482652e-4,0.0017266036416925064,2.7574108687761255e-4,0.005866279933215378,0.001154008869990393,0.12649408894706343,0.7197409773250165,1.8600392270998984e-4,0.058320975784478514,0.0010097925729546067,9.853121725181273e-4,0.0018781329014044602,1.7861806387964034e-4,2.7149979162456345e-4,4.1255207354013846e-5
The Effects of Duration Words and Spatial-Temporal Metaphors on Perceived Duration,"Demet Özer, Alexander Kranjec, Fuat Balcı, Tilbe Göksun,",2017,8.83948038655382e-6,5.355552182674469e-4,0.14727272899780106,8.685365377208663e-4,5.353534460302113e-4,0.0021891454527924186,4.333220465414067e-4,9.969708094750006e-5,0.7595217739918034,0.002366431264590719,0.057775393821258625,0.014716427725323007,2.556761780562172e-4,0.0014357732486707817,2.5906553837607305e-4,7.362680552800775e-4,0.005097984730252018,3.918967608609593e-4,0.005421047557481381,7.90828675600713e-5
Action and actor gaze mismatch effects during spoken sentence processing,"Dato Abashidze, Pia Knoeferle,",2017,1.5480838891913226e-4,2.2224880801790912e-4,5.33282291900909e-4,6.877432348994389e-5,4.2653308563302714e-4,0.9405517279934172,5.993569996950065e-5,3.3950932885005303e-4,0.0013407232369012545,0.018344629449214275,0.035316780093205505,6.632486105923797e-4,1.5185569734633728e-4,8.257120098202683e-4,9.149961743926394e-5,3.8911837895746115e-4,1.3001529351688436e-4,7.853845771837836e-5,2.2396110435586274e-4,8.709813073361228e-5
It’s Time: Quantifying the Relevant Timescales for Joint Attention,"Drew Abney, Linda Smith, Chen Yu,",2017,9.32370426685572e-5,1.8913096146823183e-4,3.5527083892705313e-4,3.736473934722168e-4,0.001453971922771134,2.7363381660047584e-4,2.7212467753991556e-4,1.3844331266520783e-4,0.014440680861351465,6.19852475093358e-4,0.9384747370582904,6.684216551762464e-4,4.374428815741713e-4,0.0016188144888905438,2.1767742987472213e-4,0.035107423239778356,0.0038354227506327697,9.925633629191092e-4,2.008661543360618e-4,2.3663767597084242e-4
The Role of Letter Frequency on Eye Movements in Sentential Pseudoword Reading,"Cengiz Acartürk, Özkan Kılıç, Bilal Kırkıcı, Burcu Can, Ayşegül Özkan,",2017,1.0093873020462427e-5,0.0016956298273784025,0.6768662845113593,6.228638619608462e-4,9.018938288305675e-4,0.09491159142616433,0.0015782642723712339,2.7725018107217564e-4,0.10288272431030593,0.007069463726653396,0.05668751946056996,0.023848512241422457,7.182849478190072e-4,0.003166368972045258,3.5815445220678104e-4,0.026857280171262134,2.4089453920805853e-4,8.238581342582892e-4,3.754238596712034e-4,1.076434024210076e-4
Children's Familiarity Preference in Self-directed Study Improves Recognition Memory,"Katherine Adams, George Kachergis, Doug Markant,",2017,4.1274777834450385e-4,5.338734225040172e-4,0.0012600565233509382,3.7733759897234893e-4,0.18621564657859035,4.79379247732131e-4,0.05737548491447718,1.5716065641986605e-4,0.0528001814725071,0.32066430874327245,0.002733740554714118,3.709712088521225e-4,0.005564066552758117,0.28132457603905126,3.04066510963925e-4,0.03398121188216011,3.649596299592658e-4,0.047239614084941886,3.036998387198853e-4,0.007536916761708648
From Words to Sentences & Back:  Characterizing Context-dependent Meaning Representations in the Brain,"Nora E Aguirre-Celis, Manuel Valenzuela-Rendon, Risto Miikkulainen,",2017,4.3341162850459735e-4,0.0014556506644453036,0.1571960591823897,0.1694000333951135,4.14829445555323e-4,0.17567433358942913,4.1103735217458117e-4,2.2763043740957857e-4,0.03958089099573949,0.0014311897161380263,0.01788703629301914,0.020229099177126265,0.0017332435704366914,7.666397336443043e-4,0.0017908915115606688,0.049025854275964315,0.10208203313207735,0.2594651103855665,4.3009771319535363e-4,3.649278005103941e-4
The Influence of Pop-Culture on Misattribution of Memory,"Daljit Ahluwalia, Pernille Hemmer, Kimele Persaud,",2017,0.0012692220392112798,0.006162364684196041,0.006142958527638558,0.0017353510023523926,6.841581197985321e-4,0.01897689763133824,0.0011430650029926322,0.006441420523393643,0.004242157779752491,0.3002622268597434,0.0011777989513192563,0.0015628373773075505,0.0013165606750984815,0.0017378641041516786,0.5027259327081648,8.219220513712576e-4,0.0012165194297401162,0.004082175026730322,0.1372599213447316,0.0010386461609674157
A Computational Model for Reasoning About the Paper Folding Task Using Visual Mental Images,"James Ainooson, Maithilee Kunda,",2017,0.0015803783930494518,0.05504133459933639,6.050883483983648e-4,0.033581107773751916,0.004356323633790174,1.6396928769564682e-4,0.12037210158846215,0.008025359188723557,0.001666375405713842,0.0022138209294539682,0.06465189388322311,0.0011005496344903196,0.002332803246594684,0.1144109839997702,3.9738642897849303e-4,0.009054268303240205,6.842146795615402e-4,0.5780602020444743,4.06847289810771e-4,0.001294991341480683
Legal HARKing: theoretical grounding in interaction research,"Saul Albert, J.p. De Ruiter,",2017,0.003356618696382307,0.0013003065846799034,0.006840002660449602,0.3440003866296254,5.869729886082845e-4,8.662597427331641e-4,0.014242530051075048,0.0016344721718678057,6.644269621448381e-4,0.0019556385373903492,0.0027757627865428658,0.005670422458971933,0.06640996630822903,8.760182739972242e-4,0.4749994528788114,0.05573631827581471,0.004573134409306335,0.00156302213644545,0.010562644991135075,0.0013856424557893631
Segmentation as Retention and Recognition: the R&R model,"Raquel G. Alhama, Willem Zuidema,",2017,4.1692757255463574e-4,0.001084615613289799,0.23283756733994856,0.017449850286526947,0.005885891291203488,0.03636766014667076,2.831846960809466e-4,0.0011166085122607636,0.008413748312010428,0.2027097879701498,0.0017510765075009857,0.038579816040924614,0.28306398582196296,0.001410802676138585,4.912340071687646e-4,8.696006778050499e-4,5.823704832560979e-4,0.1640771023111396,3.588551649995969e-4,0.0022493145684072628
Phonological features in the bilingual lexicon: Insights from tonal accent in Swedish,"Nadja Althaus, Allison Wetterlin, Aditi Lahiri,",2017,2.384818134274714e-4,0.0027671153867169667,0.26309810866850947,0.0041087456867004634,0.006245547639815283,0.10984429093613615,0.0011642324706063268,8.900483877236378e-4,0.03737883827459354,0.01803605964151463,0.0054790545553397374,0.5273448238531266,0.007922147630701069,0.003183302087706921,0.004281834193062522,0.0021361193078367575,0.0013980927455816922,0.0030554313235795923,0.0010979378943186434,3.2978750300280424e-4
Semantic Networks Generated from Early Linguistic Input,"Andrei Amatuni, Elika Bergelson,",2017,5.998406397158523e-4,0.001638156361497289,0.6270018466627235,0.00465800685626933,0.06223479038325077,8.892779937889501e-4,0.0015987975169321348,0.0010808313275991273,4.7953445169429264e-4,0.0023372151612052667,0.007205367121202405,0.0014232377313134633,0.05896006061244135,6.383347437217593e-4,1.5515248194452642e-4,0.0041572274169563665,1.650343808479695e-4,0.22437560274424062,1.4794927825233957e-4,2.5373613440253073e-4
Analogical Abstraction in Three-Month-Olds,"Erin Anderson, Yin-Juei Chang, Susan Hespos, Dedre Gentner,",2017,0.0035114438381173433,0.3461816459009939,5.686017541239287e-4,0.0012907667317515192,0.22782757272834933,3.333763567384845e-4,0.0010767768387476156,8.857187169890953e-4,0.0014188150413691994,0.2100545713443721,0.2000831374752659,0.0013561146823730878,0.0010024246386177694,0.002043848972783005,3.4385648479950426e-5,6.78179126772482e-4,1.6293752444524948e-4,7.434737381079483e-4,6.495385172728439e-4,9.667042432866546e-5
A Preliminary P-Curve Meta-Analysis of Learned Categorical Perception Research,"Janet Andrews, Joshua de Leeuw, Calais Larson, Xiaoqing Xu,",2017,5.112048954188803e-4,0.008414339295475,0.047523248897323477,0.09161043632878912,4.948710703420189e-4,8.563218924616764e-4,0.0018760432623049494,0.0019968135730987877,0.17798603291262136,0.30063901248973474,9.042768175002796e-4,0.0012945231446767189,0.051068414892455276,0.002561528539896123,0.001047571120161829,0.005182972485956984,0.0010570933773393775,0.0028248767037441355,0.3009859506140416,0.0011644676866577042
Reading Skill Test to Diagnose Basic Language Skills in Comparison to Machines,"Noriko Arai, Naoya Todo, Teiko Arai, Kyosuke Bunji, Shingo Sugawara, Miwa Inuzuka, Takuya Matsuzaki, Koken Ozaki,",2017,0.0012056371337453345,0.003909626207944008,0.07963066013265757,0.009578817414536632,0.020773217941465586,0.22140887797174996,0.44077161958678684,0.08010875622481733,0.0032156666851412266,0.04312521763897835,0.0020045976020056284,0.004250385889385721,0.029374101769988933,0.01230893943129666,0.0011881506915441282,0.0023400094256885206,0.02054600893432701,0.0015782111428489527,0.01582939132668347,0.006852106848408293
Perception Meets Examination: Studying Deceptive Behaviors in VR,"Carla Aravena, Mark Vo, Tao Gao, Takaaki Shiratori, Lap-Fai Yu,",2017,0.09738697907230506,5.525167469356859e-4,2.411219512456532e-5,0.033172673068543476,0.0014550803249988025,2.226075944155913e-4,0.23508173400605115,0.006590624422061047,6.444865276407848e-4,2.1132303073636137e-4,0.012426721360311763,4.8210228693388083e-4,9.778306501953878e-4,0.0010759021261256177,0.04331525418708796,0.5020369934727344,0.060221541020148255,6.578072637163231e-4,0.0021816342084681668,0.0012820764354654006
Against the group actor assumption in joint action research,"Ed Baggs, Ed Baggs,",2017,0.0035589269221735094,9.527236996573095e-4,5.579054657063867e-4,0.6151906843714542,0.03970405758026471,2.973976257542536e-4,0.02889587530845772,3.626133794437411e-4,8.017603658078159e-4,2.2297155665940103e-4,0.04816376927919574,0.011681239313165297,5.539423015639002e-4,0.0022333607590493067,0.02726756184372107,0.21519305416683546,0.0015747410344941605,0.0019277450894508456,6.318934466565722e-4,2.277764904878579e-4
Towards Automated Classification of Emotional Facial Expressions,"Lewis Baker, Vanessa Lobue, Elizabeth Bonawitz, Patrick Shafto,",2017,0.0027273474467023103,8.073226874944232e-4,0.0021285374790126813,0.0013762163223659909,0.0767017892005972,2.2985735903368023e-4,0.050369728139450676,1.0676096698212878e-4,9.313654944280682e-4,0.05565213086047355,5.370553778488707e-4,3.12202931903451e-4,0.10014702390270415,0.002498754598671781,5.083224418119358e-4,0.00207575871701293,0.4066318885377011,0.2941561235680386,7.539299664390763e-4,0.0013478840013268864
"Reasons and the ""Motivated Reasoning Effect""","Cristina Ballarini, Steven Sloman,",2017,0.025572014043129615,0.00249262138119124,5.368656079950005e-5,0.0014601121115371096,7.417255424878981e-4,2.9026121928662075e-4,0.021985889097764267,0.10018990506665428,6.175343762917896e-4,0.014271861078286334,1.6543227670396066e-4,2.5880354136472662e-5,9.106465578891368e-4,0.13263034800962015,7.026657831398099e-4,3.4943681580103106e-4,5.841480837294301e-4,2.364541339029522e-5,0.6940054052463329,0.0029267809818281994
Belief Updating and Argument Evaluation,"Megan D. Bardolph, Seana Coulson,",2017,7.70988529586636e-4,6.342972293652467e-4,2.918666934895113e-4,0.001371947103093673,1.0084726225693739e-4,4.7563488405042234e-4,4.000513185464165e-4,0.10951668088832762,0.0018159699942408086,0.0019090227560285514,2.552831957554675e-4,9.464893787031478e-5,0.081228695981229,7.923616414932767e-4,4.927145860756073e-4,0.002209108520527402,0.0017173560649988988,1.2549229188862018e-4,0.7941220147963317,0.0016750173248439757
The impact of the Digital Age in Moral Judgments,"Albert Barque-Duran, Emmanuel Pothos, James Yearsley, James Hampton,",2017,0.001438347138449134,0.022514061942220668,0.0024168788020358964,0.0024221322691366323,6.171284913430228e-4,0.03613360917858446,9.896802145518302e-4,0.016644812456251257,0.003376918160758367,0.0029700245927277496,0.005689113459529729,0.0010945784374322648,8.521783884848972e-4,0.028427322871205443,0.0047688571695559115,0.0017980432179830897,0.7611044888262453,5.234803302159394e-4,0.030272194449743325,0.07594614960354497
Exploring Functions of Working Memory Related to Fluid Intelligence: Coordination and Relational Integration,"Joel Edward Bateman, Damian Patrick Birney, Vanessa Loh,",2017,6.185321616990986e-4,0.0817379254462228,7.808667501483665e-4,0.026884496693504276,5.113397729905368e-4,1.918740304576765e-4,0.0018979403444731075,0.0013964100085324918,0.0014409671902293351,0.0634743523991772,2.5689908293134435e-4,1.9384590915409475e-4,0.026276022443747812,0.7894134816716891,9.635625397558314e-5,0.0012041122337332014,1.2325292197008542e-4,0.0019931808020698404,7.652249696208119e-4,7.429189136733138e-4
How Order of Label Presentation Impacts Semantic Processing: an ERP Study,"Jelena Batinic, Andrej Savic, Vanja Kovic,",2017,1.2482621446542282e-4,0.03882544381742393,0.136085583154042,0.0010950546743756365,0.03303492548623167,0.14270594893320618,0.002038598664798684,9.683551276359311e-4,0.5490033104171594,0.042076250337244075,0.00312744275085147,0.004868235103169045,7.561132162221001e-4,0.03061000651240592,2.9428708154475425e-4,0.008573251323317769,3.5834621947535006e-4,7.814850404037831e-4,0.004296325779840732,3.762101461865115e-4
The Relationship Between Executive Functions and Science Achievement,"Drake Bauer, Sashank Varma, Keisha Varma, Martin Van Boekel, Alyssa Worley, Jean-Baptiste Quillien, Tayler Loiselle, Purav Patel,",2017,0.007920304640454685,0.010088167336726763,0.004383880583711782,0.17085668156822564,0.0033138527740628593,0.0011844041254958563,0.03301224375037737,0.03358312031832639,0.0058258400978876915,0.007838704680377936,0.0018957362543398008,6.452616259341779e-4,0.12134566119630955,0.45625836302801187,0.0018846762528578228,0.008630070928095993,0.0025458392804335248,0.10920327136826573,0.009621659232101674,0.009962260958003302
Contrasts in reasoning about omissions,"Paul Bello, Christina Wasylyshyn, Gordon Briggs, Sangeet Khemlani,",2017,0.4188816116732013,0.01784120619628381,0.0011768777930100133,0.03691525756287093,5.9544680593083e-4,0.03865538816200752,2.7668857636865634e-4,0.4706766391930691,4.353645902523696e-4,0.0013486093705935558,3.789729200876059e-4,0.0045681159471107485,0.002563038561799605,7.330190292522999e-4,8.111208894605109e-4,3.490316629549293e-4,0.0017836436764279411,7.211424825781678e-4,9.101963272576724e-4,3.786285794822899e-4
