"","from","to"
"9778","P Bex","H Galperin"
"9779","J Fiser","H Galperin"
"9780","J Fiser","P Bex"
"9782","M Dixon","G Desmarais"
"9784","E Roy","M Dixon"
"9786","Y Ostrovsky","R Held"
"9787","P Sinha","R Held"
"9789","C Koch","M Saenz"
"9791","D Smilek","M Jarick"
"9792","D Smilek","M Dixon"
"9794","W Adams","M Luca"
"9795","W Adams","M Ernst"
"9796","U Werner-Reiss","U Werner-Reiss"
"9800","G Herzmann","G Herzmann"
"9801","M Tarr","A Nestor"
"9803","M Ramscar","N Davidenko"
"9804","M Ramscar","D Remus"
"9807","K Grill-Spector","M Ramscar"
"9809","B Balas","M Moulson"
"9810","C Nelson","M Moulson"
"9811","C Nelson","B Balas"
"9814","P Sinha","C Nelson"
"9816","M Banks","H Filippini"
"9817","B Gillam","R Allison"
"9818","S Palmisano","R Allison"
"9819","S Palmisano","B Gillam"
"9828","C Tyler","C Tyler"
"9829","T Preston","A Welchman"
"9830","S Li","A Welchman"
"9831","S Li","T Preston"
"9832","D Ballard","C Rothkopf"
"9833","Z Pizlo","T Sawada"
"9834","S Shimojo","E Schlicht"
"9835","K Nakayama","E Schlicht"
"9836","K Nakayama","S Shimojo"
"9837","B McCann","A Seydell"
"9838","J Trommershaeuser","A Seydell"
"9839","J Trommershaeuser","B McCann"
"9841","D Knill","B McCann"
"9842","D Knill","J Trommershaeuser"
"9843","L Maloney","S Wu"
"9844","S Shimojo","R Andersen"
"9845","R McPeek","J Song"
"9849","M Behrmann","S Shomstein"
"9853","J Raymond","C Ball"
"9854","Y Xu","Y Xu"
"9857","E Vogel","E Ester"
"9861","J Serences","E Vogel"
"9872","G Francis","J Wede"
"9873","Z Chen","Z Chen"
"9874","T Lu","A Logvinenko"
"9878","C Tyler","E Altschuler"
"9879","C Tyler","A Huang"
"9880","C Tyler","A Hon"
"9884","S Zdravkovic","S Zdravkovic"
"9885","S Gori","S Gori"
"9886","J Pospisil","K Rutan"
"9887","S Pont","S Pas"
"9892","L Maloney","R Tokunaga"
"9893","L Maloney","A Logvinenko"
"9895","M Bloj","A Ruppertsberg"
"9899","P Monnier","P Monnier"
"9907","J Nolan","J Nolan"
"9909","C Wu","W Cheng"
"9910","R Kimchi","B Hadad"
"9911","P Kellman","J Hilger"
"9915","S Markovic","S Markovic"
"9916","R Rosenholtz","U Ernst"
"9921","S Anstis","M Vergeer"
"9922","R Lier","M Vergeer"
"9923","R Lier","S Anstis"
"9936","Q Zaidi","E Cohen"
"9938","R Kanai","K Maruya"
"9939","T Sato","K Maruya"
"9940","T Sato","R Kanai"
"9942","A Kumar","T Hubbard"
"9949","J Victor","J Victor"
"9950","J Faubert","D Nguyen-Tri"
"9951","S Kaneko","I Murakami"
"9952","P Cavanagh","M Pashkam"
"9954","K Pattison","H Norman"
"9955","K Pattison","J Norman"
"9956","A Craft","H Norman"
"9958","A Craft","K Pattison"
"9959","E Wiesemann","H Norman"
"9960","E Wiesemann","J Norman"
"9961","E Wiesemann","K Pattison"
"9962","E Wiesemann","A Craft"
"9963","M Taylor","H Norman"
"9964","M Taylor","J Norman"
"9965","M Taylor","K Pattison"
"9966","M Taylor","A Craft"
"9967","M Taylor","E Wiesemann"
"9970","S Kent","A Wilson"
"9973","M Gill","J Neva"
"9974","I Budge","J Neva"
"9979","R Ward","R Ward"
"9981","K Neely","M Heath"
"9983","G Binsted","K Neely"
"9984","H Gerhard","U Wolfe"
"9985","L Maloney","U Wolfe"
"9988","W Warren","M Cinelli"
"9989","M Hollands","M Cinelli"
"9990","M Hollands","W Warren"
"9994","T Hudson","J Fulvio"
"9996","L Maloney","T Hudson"
"9997","E Chajut","T Ganel"
"9998","D Proffitt","S Linkenauger"
"10000","C Cramer","B Fajen"
"10001","C Cramer","G Diaz"
"10002","F Phillips","G Diaz"
"10004","B Fajen","F Phillips"
"10078","R Rajimehr","N Bilenko"
"10079","J Young","N Bilenko"
"10081","R Tootell","N Bilenko"
"10084","A Ahumada","L Scharff"
"10088","D Gerold","D Yu"
"10089","H Park","D Yu"
"10090","H Park","D Gerold"
"10092","G Legge","D Gerold"
"10093","G Legge","H Park"
"10094","A Arditi","J Lu"
"10096","J Leung","H Goltz"
"10097","G Mirabella","H Goltz"
"10098","G Mirabella","J Leung"
"10099","L Colpa","H Goltz"
"10100","L Colpa","J Leung"
"10101","L Colpa","G Mirabella"
"10102","A Blakeman","H Goltz"
"10103","A Blakeman","J Leung"
"10104","A Blakeman","G Mirabella"
"10105","A Blakeman","L Colpa"
"10106","A Wong","H Goltz"
"10107","A Wong","J Leung"
"10108","A Wong","G Mirabella"
"10109","A Wong","L Colpa"
"10110","A Wong","A Blakeman"
"10127","J Edelman","K Xu"
"10135","P Verghese","L Renninger"
"10136","P Verghese","L Dang"
"10139","D Fletcher","P Verghese"
"10141","R Jack","D Kelly"
"10142","C Blais","D Kelly"
"10143","C Blais","R Jack"
"10144","A Caldara","D Kelly"
"10145","A Caldara","R Jack"
"10146","A Caldara","C Blais"
"10147","B Rossion","D Kelly"
"10148","B Rossion","R Jack"
"10149","B Rossion","C Blais"
"10150","B Rossion","A Caldara"
"10151","C Scheepers","D Kelly"
"10152","C Scheepers","R Jack"
"10153","C Scheepers","C Blais"
"10154","C Scheepers","A Caldara"
"10155","C Scheepers","B Rossion"
"10157","R Caldara","R Jack"
"10160","R Caldara","B Rossion"
"10161","R Caldara","C Scheepers"
"10162","D Pelisson","S Vukusic"
"10163","L Pisella","S Vukusic"
"10164","L Pisella","D Pelisson"
"10165","C Tilikete","S Vukusic"
"10166","C Tilikete","D Pelisson"
"10167","C Tilikete","L Pisella"
"10168","R Dewhurst","R Dewhurst"
"10169","I Howard","N Daniels"
"10170","R Allison","N Daniels"
"10172","T Shipley","S Fitzhugh"
"10173","N Newcombe","S Fitzhugh"
"10174","N Newcombe","T Shipley"
"10175","J Yan","W Tao"
"10176","Q Liu","W Tao"
"10177","Q Liu","J Yan"
"10178","H Sun","W Tao"
"10179","H Sun","J Yan"
"10180","H Sun","Q Liu"
"10182","J Sanderson","R Dyde"
"10184","M Jenkin","J Sanderson"
"10186","L Harris","J Sanderson"
"10188","T Carlson","A Veenemans"
"10189","D Wu","A Veenemans"
"10190","D Wu","T Carlson"
"10191","F Verstraten","A Veenemans"
"10193","F Verstraten","D Wu"
"10195","T Zhou","L He"
"10196","J Zhang","L He"
"10197","J Zhang","T Zhou"
"10198","L Chen","L He"
"10199","L Chen","T Zhou"
"10200","L Chen","J Zhang"
"10201","Y Zhuo","L He"
"10202","Y Zhuo","T Zhou"
"10203","Y Zhuo","J Zhang"
"10204","Y Zhuo","L Chen"
"10206","D Kravitz","S Manchin"
"10207","C Baker","S Manchin"
"10209","A Oliva","K Ehinger"
"10213","K Gegenfurtner","C Rasche"
"10218","A Yagi","M Terao"
"10219","A Yagi","J Watanabe"
"10222","S Nishida","A Yagi"
"10224","A Montagnini","D Souto"
"10225","G Masson","D Souto"
"10227","R Krauzlis","R Krauzlis"
"10232","T Margrain","T Freeman"
"10234","T Freeman","T Freeman"
"10235","T Knapen","D Wismeijer"
"10236","R Ee","D Wismeijer"
"10239","C Erkelens","T Knapen"
"10240","C Erkelens","R Ee"
"10241","P Lefèvre","J Badler"
"10242","M Hayhoe","D Ballard"
"10249","H Lu","H Lu"
"10250","G Orban","J Jastorff"
"10251","D Whitney","K Koldewyn"
"10252","S Rivera","K Koldewyn"
"10255","E Adelson","C Liu"
"10256","W Freeman","C Liu"
"10257","W Freeman","E Adelson"
"10263","R VanRullen","C Wilimzig"
"10265","C Koch","R VanRullen"
"10266","R Schultz","J New"
"10267","J Wolf","J New"
"10268","J Wolf","R Schultz"
"10270","B Scholl","R Schultz"
"10271","B Scholl","J Wolf"
"10272","D Balaban","J Elder"
"10273","L Wilcox","J Elder"
"10274","L Wilcox","D Balaban"
"10276","Y Hou","D Balaban"
"10277","Y Hou","L Wilcox"
"10278","S Ghebreab","H Scholte"
"10279","A Smeulders","H Scholte"
"10280","A Smeulders","S Ghebreab"
"10282","V Lamme","S Ghebreab"
"10283","V Lamme","A Smeulders"
"10284","D Attewell","R Baddeley"
"10285","P Bex","P Bex"
"10286","M Pettet","M Palomares"
"10287","V Vildavski","M Palomares"
"10288","V Vildavski","M Pettet"
"10289","C Hou","M Palomares"
"10290","C Hou","M Pettet"
"10291","C Hou","V Vildavski"
"10293","A Norcia","M Pettet"
"10294","A Norcia","V Vildavski"
"10296","C Chubb","M Morgan"
"10298","J Solomon","C Chubb"
"10299","V Yakovlev","S Hochstein"
"10306","M Johnson","N Turk-Browne"
"10310","B Scholl","M Johnson"
"10313","M Kang","G Woodman"
"10314","R Clair","G Woodman"
"10315","R Clair","M Kang"
"10317","J Schall","M Kang"
"10318","J Schall","R Clair"
"10320","D Simons","J Higgins"
"10321","R Wang","J Higgins"
"10323","L Garrido","D Pitcher"
"10325","V Walsh","L Garrido"
"10330","B Sutton","A Suzuki"
"10331","B Sutton","J Goh"
"10334","D Park","B Sutton"
"10335","M Jackson","J Gomez-Cuerva"
"10336","J Raymond","J Gomez-Cuerva"
"10337","J Raymond","M Jackson"
"10338","B Gelder","B Stienen"
"10340","P Lissa","R Palermo"
"10341","P Lissa","M Willis"
"10342","D Maurer","X Gao"
"10353","C Roy","S Roy"
"10354","Z Hammal","S Roy"
"10355","Z Hammal","C Roy"
"10356","D Fiset","S Roy"
"10358","D Fiset","Z Hammal"
"10359","C Blais","S Roy"
"10360","C Blais","C Roy"
"10361","C Blais","Z Hammal"
"10363","B Jemel","S Roy"
"10364","B Jemel","C Roy"
"10365","B Jemel","Z Hammal"
"10366","B Jemel","D Fiset"
"10367","B Jemel","C Blais"
"10373","F Gosselin","B Jemel"
"10375","B Duchaine","C Fox"
"10376","B Duchaine","G Iaria"
"10379","J Barton","B Duchaine"
"10380","L Harris","K Smith"
"10381","J Steeves","K Smith"
"10382","J Steeves","L Harris"
"10394","P Rainville","S Roy"
"10396","P Rainville","Z Hammal"
"10397","P Rainville","C Blais"
"10404","R Powell","J Schirillo"
"10406","D Neth","A Martinez"
"10414","B Jones","C Conway"
"10415","L DeBruine","C Conway"
"10416","L DeBruine","B Jones"
"10417","A Little","C Conway"
"10418","A Little","B Jones"
"10419","A Little","L DeBruine"
"10420","J Feldman","J Wilder"
"10421","M Singh","J Wilder"
"10427","D Badcock","J Bell"
"10428","S Rainville","L Betts"
"10430","H Wilson","S Rainville"
"10431","J Saarinen","I Kurki"
"10438","I Murakami","K Miyamoto"
"10440","B Liby","J Friedenberg"
"10442","S Guidi","S Palmer"
"10443","X Li","W Mou"
"10444","T McNamara","W Mou"
"10445","T McNamara","X Li"
"10446","D Brooks","Y Nagasaka"
"10447","E Wasserman","Y Nagasaka"
"10448","E Wasserman","D Brooks"
"10449","L Itti","C Siagian"
"10450","S Grossberg","T Huang"
"10451","J Zhang","A Johnson"
"10453","E Matz","A Larson"
"10454","E Matz","L Loschky"
"10457","S Smerchek","E Matz"
"10461","J Zacks","A Shelton"
"10462","C Dickinson","K Michod"
"10464","H Intraub","C Dickinson"
"10466","X Li","K Chang"
"10467","K Rayner","K Chang"
"10468","K Rayner","X Li"
"10470","E Boloix","E Boloix"
"10472","M Carrasco","J Corbett"
"10473","O Toskovic","O Toskovic"
"10474","J Philbeck","D Gajewski"
"10475","D Chichka","D Gajewski"
"10476","D Chichka","J Philbeck"
"10477","B Ries","V Interrante"
"10478","M Kaeding","V Interrante"
"10479","M Kaeding","B Ries"
"10480","L Anderson","V Interrante"
"10481","L Anderson","B Ries"
"10482","L Anderson","M Kaeding"
"10483","M Kozhevnikov","M Kozhevnikov"
"10484","W Thompson","S Kuhl"
"10485","S Creem-Regehr","S Kuhl"
"10487","P Wang","H Zhao"
"10488","L Wu","H Zhao"
"10489","L Wu","P Wang"
"10490","H Sun","H Zhao"
"10491","H Sun","P Wang"
"10492","H Sun","L Wu"
"10493","J Philbeck","A Woods"
"10494","S Creem-Regehr","M Tarampi"
"10495","W Thompson","M Tarampi"
"10497","F Durgin","R Russell"
"10498","M Geuss","J Stefanucci"
"10499","M Geuss","E Siegel"
"10500","J Stefanucci","E Siegel"
"10502","F Phillips","E Egan"
"10503","F Norman","E Egan"
"10504","F Norman","F Phillips"
"10505","M Lind","Y Lee"
"10506","G Bingham","Y Lee"
"10507","G Bingham","M Lind"
"10508","D Proffitt","J Witt"
"10511","R Patterson","L Valdes"
"10514","S Sally","A Jain"
"10515","S Sally","T Papathomas"
"10516","S Simon-Dack","Y Sosa"
"10518","M McCourt","S Simon-Dack"
"10519","C Tallon-Baudry","V Wyart"
"10520","G Kuhn","G Kuhn"
"10521","M Hurwitz","A Schneider"
"10522","J Danckert","A Schneider"
"10523","J Danckert","M Hurwitz"
"10524","C Hickey","W Zoest"
"10525","V Lollo","W Zoest"
"10526","V Lollo","C Hickey"
"10527","N Osaka","N Osaka"
"10529","J Henderson","T Smith"
"10530","E Reijnen","E Reijnen"
"10531","X Li","T Menneer"
"10532","M Stroud","T Menneer"
"10533","M Stroud","X Li"
"10535","K Cave","X Li"
"10537","D Nick","T Menneer"
"10538","D Nick","X Li"
"10539","D Nick","M Stroud"
"10540","D Nick","K Cave"
"10541","J Moher","C Leonard"
"10546","Y Tsal","L Shalev"
"10547","Y Tsal","C Mevorach"
"10548","B Olk","B Olk"
"10550","M Grabowecky","E Smith"
"10551","S Suzuki","E Smith"
"10553","D Wilson","D Wilson"
"10554","R McIntosh","A Buonocore"
"10561","A Berg","J Pearson"
"10562","A Berg","R Blake"
"10563","R Blake","M Kang"
"10565","D Heeger","F Moradi"
"10566","V Walsh","D Carmel"
"10567","N Lavie","D Carmel"
"10568","N Lavie","V Walsh"
"10569","G Rees","D Carmel"
"10570","G Rees","V Walsh"
"10571","G Rees","N Lavie"
"10574","G Rees","G Rees"
"10575","R Ee","R Ee"
"10576","S Yeh","Y Yang"
"10578","B Gillam","P Marlow"
"10579","R Candy","S Bharadwaj"
"10580","R Blake","S Hong"
"10583","D Alais","L Hugrass"
"10584","D Alais","D Crewther"
"10589","O Speck","M Hoffmann"
"10590","O Speck","M Kanowski"
"10591","J DeSouza","G Keith"
"10592","X Yan","G Keith"
"10593","X Yan","J DeSouza"
"10594","H Wang","G Keith"
"10595","H Wang","J DeSouza"
"10597","J Crawford","G Keith"
"10598","J Crawford","J DeSouza"
"10601","S Dumoulin","Y Masuda"
"10603","S Nakadomari","S Dumoulin"
"10607","B Thompson","K Mullen"
"10610","B Ouellette","C Casanova"
"10616","P Khayat","A Sachs"
"10617","J Martinez-Trujillo","A Sachs"
"10618","J Martinez-Trujillo","P Khayat"
"10619","T Tucker","W Wu"
"10620","D Fitzpatrick","W Wu"
"10622","E Seidemann","C Palmer"
"10625","M Aydin","H Ogmen"
"10626","M Aydin","M Herzog"
"10627","P Cavanagh","A Hunt"
"10629","D Burr","M Morrone"
"10632","R Rafal","R Ward"
"10633","R Rafal","I Arend"
"10634","S Wallis","M Georgeson"
"10635","P Thompson","P Thompson"
"10636","B Anderson","B Gillam"
"10637","T Seizova-Cajic","B Gillam"
"10638","T Seizova-Cajic","B Anderson"
"10639","T Saito","M Kikuchi"
"10641","J Driver","J Brooks"
"10642","Y Kamitani","F Tong"
"10644","E Zohary","E Zohary"
"10646","E Brenner","C Mierlo"
"10647","S Louw","C Mierlo"
"10648","S Louw","E Brenner"
"10649","J Smeets","C Mierlo"
"10651","J Smeets","S Louw"
"10652","P Jones","M Nardini"
"10654","R Bedford","P Jones"
"10655","O Braddick","M Nardini"
"10656","O Braddick","P Jones"
"10657","O Braddick","R Bedford"
"10660","M Cinelli","J Cohen"
"10661","W Warren","J Cohen"
"10663","S Mueller","K James"
"10668","D Weinshall","R Hammer"
"10669","S Hochstein","R Hammer"
"10670","S Hochstein","D Weinshall"
"10671","B Mahon","J Almeida"
"10672","K Nakayama","J Almeida"
"10673","K Nakayama","B Mahon"
"10674","A Caramazza","J Almeida"
"10675","A Caramazza","B Mahon"
"10676","A Caramazza","K Nakayama"
"10677","L Itti","L Elazary"
"10678","M Spivey","G Lupyan"
"10681","Z Kourtzi","T Preston"
"10683","A Welchman","Z Kourtzi"
"10684","A Bovik","Y Liu"
"10685","L Cormack","Y Liu"
"10697","F Domini","R Shah"
"10698","C Caudek","R Shah"
"10707","B Farell","J Fernandez"
"10708","Q Zaidi","X Meng"
"10709","D Knill","H Greenwald"
"10711","J Piponnier","J Hanssens"
"10712","J Faubert","J Hanssens"
"10713","J Faubert","J Piponnier"
"10718","L Boucher","N Carlisle"
"10721","D Somers","K Bettencourt"
"10725","J Pratt","S Emrich"
"10728","S Ferber","N Al-Aidroos"
"10731","W Tan","W Tan"
"10732","A Kristjansson","A Kristjansson"
"10733","I Rasmussen","D Brooks"
"10734","A Hollingworth","D Brooks"
"10736","K Watanabe","H Ogawa"
"10737","A Oliva","B Hidalgo-Sotelo"
"10738","S Chong","H Im"
"10739","J Kawahara","A Leber"
"10740","S Anderson","M Rizzo"
"10741","E Uc","M Rizzo"
"10742","E Uc","S Anderson"
"10743","M Jang","M Rizzo"
"10744","M Jang","S Anderson"
"10745","M Jang","E Uc"
"10746","B Sheth","B Sheth"
"10751","L Itti","R Peters"
"10754","T Rubin","S Drew"
"10759","K Sakai","N Wagatsuma"
"10763","C Bukach","J Richler"
"10766","P Lefèvre","M Ramon"
"10768","B Rossion","P Lefèvre"
"10779","J Townsend","L Blaha"
"10785","M Pachai","P Bennett"
"10787","A Sekuler","M Pachai"
"10789","L Hill","L Hill"
"10790","C Tyler","C Paras"
"10792","M Webster","C Tyler"
"10796","A Kalia","M Kwon"
"10798","G Legge","A Kalia"
"10800","L Short","M Anes"
"10801","M Ouhnana","R Gurnsey"
"10803","N Troje","M Ouhnana"
"10806","M Kitazaki","N Matsuzaki"
"10808","J Thompson","J Thompson"
"10809","J Pyles","S Thurman"
"10810","N Troje","S Thurman"
"10811","N Troje","J Pyles"
"10813","E Grossman","J Pyles"
"10814","E Grossman","N Troje"
"10815","J Pyles","N Jardine"
"10816","E Grossman","N Jardine"
"10819","L Omlor","C Roether"
"10821","M Giese","L Omlor"
"10824","L Jakobson","K Williamson"
"10825","N Troje","K Williamson"
"10826","N Troje","L Jakobson"
"10827","A Senkfor","A Senkfor"
"10828","K Watanabe","H Ikeda"
"10829","S Adler","T Baker"
"10831","J Trommershäuser","M Stritzke"
"10832","K Gegenfurtner","M Stritzke"
"10833","K Gegenfurtner","J Trommershäuser"
"10834","C Paeye","L Madelain"
"10835","J Wallman","L Madelain"
"10836","J Wallman","C Paeye"
"10837","C Urquizar","M Panouillères"
"10838","R Salemme","M Panouillères"
"10839","R Salemme","C Urquizar"
"10840","D Munoz","M Panouillères"
"10841","D Munoz","C Urquizar"
"10842","D Munoz","R Salemme"
"10843","D Pélisson","M Panouillères"
"10844","D Pélisson","C Urquizar"
"10845","D Pélisson","R Salemme"
"10846","D Pélisson","D Munoz"
"10850","C Tilikete","D Pélisson"
"10851","C Tilikete","C Urquizar"
"10852","C Tilikete","R Salemme"
"10853","M Harwood","J Herman"
"10854","J Wallman","J Herman"
"10855","J Wallman","M Harwood"
"10856","H Lee","A Rodriguez"
"10857","W Zoest","A Rodriguez"
"10858","W Zoest","H Lee"
"10859","J Barton","A Rodriguez"
"10860","J Barton","H Lee"
"10861","J Barton","W Zoest"
"10862","D Pelisson","P Gerardin"
"10863","C Prablanc","P Gerardin"
"10864","C Prablanc","D Pelisson"
"10870","J Pola","J Pola"
"10871","A Bergeron","O Savina"
"10873","D Guitton","A Bergeron"
"10874","B Krekelberg","B Krekelberg"
"10891","L Hasher","J Pratt"
"10892","L Hasher","N Al-Aidroos"
"10893","R Allison","S Sadr"
"10894","M Vinnikov","S Sadr"
"10895","M Vinnikov","R Allison"
"10902","R Baddeley","F Cristino"
"10904","R Watt","F Kingdom"
"10905","R Goldstein","F Vera-Diaz"
"10906","E Peli","F Vera-Diaz"
"10907","E Peli","R Goldstein"
"10909","J Baek","L Lesmes"
"10910","J Baek","Z Lu"
"10913","T Albright","J Baek"
"10915","J Catrambone","Z Pizlo"
"10919","Y Petrov","Y Petrov"
"10920","S Griffiths","A Sahraie"
"10921","C Conway","A Sahraie"
"10922","C Conway","S Griffiths"
"10923","P McGraw","N Roach"
"10927","P Smith","J Stringham"
"10928","L McLin","J Stringham"
"10929","L McLin","P Smith"
"10930","D Foster","K Żychaluk"
"10931","G Rees","M Tibber"
"10933","M Morgan","G Rees"
"10937","Y Huang","A Koene"
"10938","C Chen","A Koene"
"10939","C Chen","Y Huang"
"10941","A Stockman","C Ripamonti"
"10946","J Rieger","M Grueschow"
"10947","H Heinze","M Grueschow"
"10948","H Heinze","J Rieger"
"10949","O Speck","M Grueschow"
"10950","O Speck","J Rieger"
"10951","O Speck","H Heinze"
"10952","J Haynes","M Grueschow"
"10953","J Haynes","J Rieger"
"10954","J Haynes","H Heinze"
"10955","J Haynes","O Speck"
"10958","S Murray","F Fang"
"10961","D Kersten","S Murray"
"10962","N Tsuchiya","Z Hammal"
"10963","R Adolphs","Z Hammal"
"10965","M Arguin","Z Hammal"
"10966","M Arguin","N Tsuchiya"
"10967","M Arguin","R Adolphs"
"10968","P Schyns","Z Hammal"
"10969","P Schyns","N Tsuchiya"
"10970","P Schyns","R Adolphs"
"10971","P Schyns","M Arguin"
"10973","F Gosselin","N Tsuchiya"
"10974","F Gosselin","R Adolphs"
"10976","F Gosselin","P Schyns"
"10977","M Howard","N Tsuchiya"
"10979","R Adolphs","M Howard"
"10980","M Smith","O Garrod"
"10981","P Schyns","O Garrod"
"10982","P Schyns","M Smith"
"10983","J Christensen","D Wilbraham"
"10987","A Martinez","J Christensen"
"10989","M Vaziri-Pashkam","S Afraz"
"10990","P Cavanagh","S Afraz"
"10991","P Cavanagh","M Vaziri-Pashkam"
"10992","G Cottrell","J Hsiao"
"10999","Y Lin","S Chung"
"11000","Y Lin","B Tjan"
"11001","W Shim","T Vickery"
"11002","Y Jiang","T Vickery"
"11004","R Chakravarthi","T Vickery"
"11005","R Chakravarthi","W Shim"
"11006","R Chakravarthi","Y Jiang"
"11007","R Luedeman","T Vickery"
"11008","R Luedeman","W Shim"
"11009","R Luedeman","Y Jiang"
"11010","R Luedeman","R Chakravarthi"
"11011","R Chakravarthi","S Rosen"
"11012","D Pelli","S Rosen"
"11018","P Mamassian","S Barthelmé"
"11019","A Seitz","R Kim"
"11020","L Shams","R Kim"
"11022","P Xu","Z Lu"
"11023","X Wang","Z Lu"
"11024","X Wang","P Xu"
"11026","B Dosher","P Xu"
"11027","B Dosher","X Wang"
"11029","J Zhou","P Xu"
"11030","J Zhou","X Wang"
"11031","J Zhou","B Dosher"
"11032","D Zhang","Z Lu"
"11033","D Zhang","P Xu"
"11034","D Zhang","X Wang"
"11035","D Zhang","B Dosher"
"11036","D Zhang","J Zhou"
"11038","Y Zhou","P Xu"
"11039","Y Zhou","X Wang"
"11040","Y Zhou","B Dosher"
"11042","Y Zhou","D Zhang"
"11043","B Dosher","P Jeter"
"11044","Z Lu","P Jeter"
"11046","Z Kourtzi","D Schwarzkopf"
"11047","S Ishii","K Shibata"
"11048","N Yamagishi","K Shibata"
"11049","N Yamagishi","S Ishii"
"11050","M Kawato","K Shibata"
"11051","M Kawato","S Ishii"
"11052","M Kawato","N Yamagishi"
"11053","J Palmer","A Scharff"
"11056","H Pashler","L Huang"
"11057","A Treisman","L Huang"
"11058","A Treisman","H Pashler"
"11062","J Mordkoff","J Mordkoff"
"11065","C Duncan","J Highsmith"
"11066","S O'Neil","J Highsmith"
"11067","S O'Neil","C Duncan"
"11068","E Roth","J Highsmith"
"11070","E Roth","S O'Neil"
"11071","M Crognale","J Highsmith"
"11075","J Bisley","F Arcizet"
"11076","F Arcizet","K Mirpour"
"11077","J Bisley","K Mirpour"
"11079","M Yoshida","L Itti"
"11080","D Berg","L Itti"
"11081","D Berg","M Yoshida"
"11082","T Ikeda","L Itti"
"11083","T Ikeda","M Yoshida"
"11084","T Ikeda","D Berg"
"11085","R Kato","L Itti"
"11086","R Kato","M Yoshida"
"11087","R Kato","D Berg"
"11088","R Kato","T Ikeda"
"11089","K Takaura","L Itti"
"11091","K Takaura","D Berg"
"11092","K Takaura","T Ikeda"
"11093","K Takaura","R Kato"
"11094","T Isa","L Itti"
"11096","T Isa","D Berg"
"11097","T Isa","T Ikeda"
"11098","T Isa","R Kato"
"11108","L Zhaoping","L Zhaoping"
"11109","G Woodman","J Arita"
"11110","J Haynes","C Bogler"
"11112","T Gebuis","H Hogendoorn"
"11113","T Gebuis","T Carlson"
"11116","F Verstraten","T Gebuis"
"11117","M Donk","W Zoest"
"11118","B Pham","J Droll"
"11119","C Abbey","J Droll"
"11128","E Simoncelli","E Simoncelli"
"11129","H Barlow","L Bowns"
"11136","J Coughlan","P Verghese"
"11137","S Lee","S Park"
"11138","G Francis","M Herzog"
"11140","F Hermens","F Scharnowski"
"11141","F Hermens","J Rüter"
"11142","J Jolij","F Scharnowski"
"11143","J Jolij","J Rüter"
"11144","J Jolij","F Hermens"
"11147","T Kammer","F Hermens"
"11148","T Kammer","J Jolij"
"11151","M Herzog","F Hermens"
"11152","M Herzog","J Jolij"
"11154","R Allison","P Guterman"
"11155","S Rushton","P Guterman"
"11156","S Rushton","R Allison"
"11161","J Atkinson","D Cowie"
"11162","O Braddick","D Cowie"
"11166","K Young","B Rogers"
"11167","H Shigemasu","S Onimaru"
"11168","M Kitazaki","S Onimaru"
"11170","J Katayama","M Kitazaki"
"11171","S Itakura","M Kitazaki"
"11172","S Itakura","J Katayama"
"11173","R Allard","J Hanssens"
"11176","R Post","R Post"
"11177","H Sun","J Campos"
"11179","L Reddy","C Baker"
"11180","L Reddy","M Williams"
"11181","L Wald","C Baker"
"11182","L Wald","M Williams"
"11183","L Wald","L Reddy"
"11186","C Triantafyllou","L Reddy"
"11187","C Triantafyllou","L Wald"
"11191","N Kanwisher","L Wald"
"11196","D Whitney","D Bressler"
"11197","F Tong","T McKeeff"
"11198","I Gauthier","T McKeeff"
"11199","I Gauthier","F Tong"
"11200","J Garcia","J Pyles"
"11204","T Lewis","R Robbins"
"11206","K Grill-Spector","H Suh"
"11208","M Graf","Q Vuong"
"11209","B Epshtein","Y Lerner"
"11210","S Ullman","Y Lerner"
"11211","S Ullman","B Epshtein"
"11212","R Malach","Y Lerner"
"11213","R Malach","B Epshtein"
"11214","R Malach","S Ullman"
"11215","A Paradis","S Buffat"
"11216","J Lorenceau","S Buffat"
"11217","J Lorenceau","A Paradis"
"11222","E Krizay","R Beer"
"11223","D MacLeod","R Beer"
"11224","D MacLeod","E Krizay"
"11225","D Fize","O Joubert"
"11226","G Rousselet","O Joubert"
"11227","G Rousselet","D Fize"
"11230","M Fabre-Thorpe","G Rousselet"
"11231","S Leat","M Mei"
"11233","J Higgins","W Parker"
"11235","A Feiler","J Higgins"
"11237","R Epstein","J Higgins"
"11240","G Aguirre","A Feiler"
"11241","G Aguirre","R Epstein"
"11244","D Simons","L Loschky"
"11246","S Smerchek","D Simons"
"11248","E Matz","D Simons"
"11251","Y Chang","G Chan"
"11252","H Sun","G Chan"
"11253","H Sun","Y Chang"
"11254","H Farid","M Bravo"
"11255","G Zelinsky","X Chen"
"11256","G Zelinsky","M Neider"
"11258","M Peterson","E Skow"
"11260","J Trafton","M Beck"
"11261","P Dassonville","E Walter"
"11262","M Neider","W Boot"
"11263","A Kramer","W Boot"
"11265","G Lupyan","G Lupyan"
"11266","K Sobel","K Sobel"
"11267","A Nagy","S Amster"
"11268","T Vickery","J Hartshorne"
"11269","Y Jiang","J Hartshorne"
"11271","J McCarley","J McCarley"
"11272","A Frischen","C Gerritsen"
"11273","D Smilek","C Gerritsen"
"11274","D Smilek","A Frischen"
"11275","J Eastwood","C Gerritsen"
